Gate: XG1, Type: dff, Level: 0, Fanout: CRC_OUT_9_0, Fanin: WX1264
Gate: XG16868, Type: or, Level: 26, Fanout: WX9117, Fanin: WX9114, WX9115
Gate: XG16869, Type: or, Level: 26, Fanout: WX9131, Fanin: WX9128, WX9129
Gate: XG16870, Type: or, Level: 26, Fanout: WX9145, Fanin: WX9142, WX9143
Gate: XG16871, Type: or, Level: 26, Fanout: WX9159, Fanin: WX9156, WX9157
Gate: XG16872, Type: or, Level: 26, Fanout: WX9173, Fanin: WX9170, WX9171
Gate: XG16873, Type: or, Level: 26, Fanout: WX9187, Fanin: WX9184, WX9185
Gate: XG16874, Type: or, Level: 26, Fanout: WX9201, Fanin: WX9198, WX9199
Gate: XG16875, Type: or, Level: 26, Fanout: WX9215, Fanin: WX9212, WX9213
Gate: XG16876, Type: or, Level: 26, Fanout: WX9229, Fanin: WX9226, WX9227
Gate: XG16877, Type: or, Level: 26, Fanout: WX9243, Fanin: WX9240, WX9241
Gate: XG16878, Type: or, Level: 26, Fanout: WX9257, Fanin: WX9254, WX9255
Gate: XG16879, Type: or, Level: 26, Fanout: WX9271, Fanin: WX9268, WX9269
Gate: XG16880, Type: or, Level: 26, Fanout: WX9285, Fanin: WX9282, WX9283
Gate: XG16881, Type: or, Level: 26, Fanout: WX9299, Fanin: WX9296, WX9297
Gate: XG16882, Type: or, Level: 26, Fanout: WX9313, Fanin: WX9310, WX9311
Gate: XG16883, Type: or, Level: 26, Fanout: WX9327, Fanin: WX9324, WX9325
Gate: XG16884, Type: or, Level: 26, Fanout: WX9341, Fanin: WX9338, WX9339
Gate: XG16885, Type: or, Level: 26, Fanout: WX9355, Fanin: WX9352, WX9353
Gate: XG16886, Type: or, Level: 26, Fanout: WX9369, Fanin: WX9366, WX9367
Gate: XG16887, Type: or, Level: 26, Fanout: WX9383, Fanin: WX9380, WX9381
Gate: XG16888, Type: or, Level: 26, Fanout: WX9397, Fanin: WX9394, WX9395
Gate: XG16889, Type: or, Level: 26, Fanout: WX9411, Fanin: WX9408, WX9409
Gate: XG16890, Type: or, Level: 26, Fanout: WX9425, Fanin: WX9422, WX9423
Gate: XG16891, Type: or, Level: 26, Fanout: WX9439, Fanin: WX9436, WX9437
Gate: XG16892, Type: or, Level: 26, Fanout: WX9453, Fanin: WX9450, WX9451
Gate: XG16893, Type: or, Level: 26, Fanout: WX9467, Fanin: WX9464, WX9465
Gate: XG16894, Type: or, Level: 26, Fanout: WX9481, Fanin: WX9478, WX9479
Gate: XG16895, Type: or, Level: 26, Fanout: WX9495, Fanin: WX9492, WX9493
Gate: XG16896, Type: or, Level: 26, Fanout: WX9509, Fanin: WX9506, WX9507
Gate: XG16897, Type: or, Level: 26, Fanout: WX9523, Fanin: WX9520, WX9521
Gate: XG16898, Type: or, Level: 26, Fanout: WX10382, Fanin: WX10379, WX10380
Gate: XG16899, Type: or, Level: 26, Fanout: WX10396, Fanin: WX10393, WX10394
Gate: XG16900, Type: or, Level: 26, Fanout: WX10410, Fanin: WX10407, WX10408
Gate: XG16901, Type: or, Level: 26, Fanout: WX10424, Fanin: WX10421, WX10422
Gate: XG16902, Type: or, Level: 26, Fanout: WX10438, Fanin: WX10435, WX10436
Gate: XG16903, Type: or, Level: 26, Fanout: WX10452, Fanin: WX10449, WX10450
Gate: XG16904, Type: or, Level: 26, Fanout: WX10466, Fanin: WX10463, WX10464
Gate: XG16905, Type: or, Level: 26, Fanout: WX10480, Fanin: WX10477, WX10478
Gate: XG16906, Type: or, Level: 26, Fanout: WX10494, Fanin: WX10491, WX10492
Gate: XG16907, Type: or, Level: 26, Fanout: WX10508, Fanin: WX10505, WX10506
Gate: XG16908, Type: or, Level: 26, Fanout: WX10522, Fanin: WX10519, WX10520
Gate: XG16909, Type: or, Level: 26, Fanout: WX10536, Fanin: WX10533, WX10534
Gate: XG16910, Type: or, Level: 26, Fanout: WX10550, Fanin: WX10547, WX10548
Gate: XG16911, Type: or, Level: 26, Fanout: WX10564, Fanin: WX10561, WX10562
Gate: XG16912, Type: or, Level: 26, Fanout: WX10578, Fanin: WX10575, WX10576
Gate: XG16913, Type: or, Level: 26, Fanout: WX10592, Fanin: WX10589, WX10590
Gate: XG16914, Type: or, Level: 26, Fanout: WX10606, Fanin: WX10603, WX10604
Gate: XG16915, Type: or, Level: 26, Fanout: WX10620, Fanin: WX10617, WX10618
Gate: XG16916, Type: or, Level: 26, Fanout: WX10634, Fanin: WX10631, WX10632
Gate: XG16917, Type: or, Level: 26, Fanout: WX10648, Fanin: WX10645, WX10646
Gate: XG16918, Type: or, Level: 26, Fanout: WX10662, Fanin: WX10659, WX10660
Gate: XG16919, Type: or, Level: 26, Fanout: WX10676, Fanin: WX10673, WX10674
Gate: XG16920, Type: or, Level: 26, Fanout: WX10690, Fanin: WX10687, WX10688
Gate: XG16921, Type: or, Level: 26, Fanout: WX10704, Fanin: WX10701, WX10702
Gate: XG16922, Type: or, Level: 26, Fanout: WX10718, Fanin: WX10715, WX10716
Gate: XG16923, Type: or, Level: 26, Fanout: WX10732, Fanin: WX10729, WX10730
Gate: XG16924, Type: or, Level: 26, Fanout: WX10746, Fanin: WX10743, WX10744
Gate: XG16925, Type: or, Level: 26, Fanout: WX10760, Fanin: WX10757, WX10758
Gate: XG16926, Type: or, Level: 26, Fanout: WX10774, Fanin: WX10771, WX10772
Gate: XG16927, Type: or, Level: 26, Fanout: WX10788, Fanin: WX10785, WX10786
Gate: XG16928, Type: or, Level: 26, Fanout: WX10802, Fanin: WX10799, WX10800
Gate: XG16929, Type: or, Level: 26, Fanout: WX10816, Fanin: WX10813, WX10814
Gate: XG16930, Type: not, Level: 27, Fanout: WX10825, Fanin: WX10816
Gate: XG16931, Type: not, Level: 27, Fanout: WX10811, Fanin: WX10802
Gate: XG16932, Type: not, Level: 27, Fanout: WX10797, Fanin: WX10788
Gate: XG16933, Type: not, Level: 27, Fanout: WX10783, Fanin: WX10774
Gate: XG16934, Type: not, Level: 27, Fanout: WX10769, Fanin: WX10760
Gate: XG16935, Type: not, Level: 27, Fanout: WX10755, Fanin: WX10746
Gate: XG16936, Type: not, Level: 27, Fanout: WX10741, Fanin: WX10732
Gate: XG16937, Type: not, Level: 27, Fanout: WX10727, Fanin: WX10718
Gate: XG16938, Type: not, Level: 27, Fanout: WX10713, Fanin: WX10704
Gate: XG16939, Type: not, Level: 27, Fanout: WX10699, Fanin: WX10690
Gate: XG16940, Type: not, Level: 27, Fanout: WX10685, Fanin: WX10676
Gate: XG16941, Type: not, Level: 27, Fanout: WX10671, Fanin: WX10662
Gate: XG16942, Type: not, Level: 27, Fanout: WX10657, Fanin: WX10648
Gate: XG16943, Type: not, Level: 27, Fanout: WX10643, Fanin: WX10634
Gate: XG16944, Type: not, Level: 27, Fanout: WX10629, Fanin: WX10620
Gate: XG16945, Type: not, Level: 27, Fanout: WX10615, Fanin: WX10606
Gate: XG16946, Type: not, Level: 27, Fanout: WX10601, Fanin: WX10592
Gate: XG16947, Type: not, Level: 27, Fanout: WX10587, Fanin: WX10578
Gate: XG16948, Type: not, Level: 27, Fanout: WX10573, Fanin: WX10564
Gate: XG16949, Type: not, Level: 27, Fanout: WX10559, Fanin: WX10550
Gate: XG16950, Type: not, Level: 27, Fanout: WX10545, Fanin: WX10536
Gate: XG16951, Type: not, Level: 27, Fanout: WX10531, Fanin: WX10522
Gate: XG16952, Type: not, Level: 27, Fanout: WX10517, Fanin: WX10508
Gate: XG16953, Type: not, Level: 27, Fanout: WX10503, Fanin: WX10494
Gate: XG16954, Type: not, Level: 27, Fanout: WX10489, Fanin: WX10480
Gate: XG16955, Type: not, Level: 27, Fanout: WX10475, Fanin: WX10466
Gate: XG16956, Type: not, Level: 27, Fanout: WX10461, Fanin: WX10452
Gate: XG16957, Type: not, Level: 27, Fanout: WX10447, Fanin: WX10438
Gate: XG16958, Type: not, Level: 27, Fanout: WX10433, Fanin: WX10424
Gate: XG16959, Type: not, Level: 27, Fanout: WX10419, Fanin: WX10410
Gate: XG16960, Type: not, Level: 27, Fanout: WX10405, Fanin: WX10396
Gate: XG16961, Type: not, Level: 27, Fanout: WX10391, Fanin: WX10382
Gate: XG16962, Type: not, Level: 27, Fanout: WX9532, Fanin: WX9523
Gate: XG16963, Type: not, Level: 27, Fanout: WX9518, Fanin: WX9509
Gate: XG16964, Type: not, Level: 27, Fanout: WX9504, Fanin: WX9495
Gate: XG16965, Type: not, Level: 27, Fanout: WX9490, Fanin: WX9481
Gate: XG16966, Type: not, Level: 27, Fanout: WX9476, Fanin: WX9467
Gate: XG16967, Type: not, Level: 27, Fanout: WX9462, Fanin: WX9453
Gate: XG16968, Type: not, Level: 27, Fanout: WX9448, Fanin: WX9439
Gate: XG16969, Type: not, Level: 27, Fanout: WX9434, Fanin: WX9425
Gate: XG16970, Type: not, Level: 27, Fanout: WX9420, Fanin: WX9411
Gate: XG16971, Type: not, Level: 27, Fanout: WX9406, Fanin: WX9397
Gate: XG16972, Type: not, Level: 27, Fanout: WX9392, Fanin: WX9383
Gate: XG16973, Type: not, Level: 27, Fanout: WX9378, Fanin: WX9369
Gate: XG16974, Type: not, Level: 27, Fanout: WX9364, Fanin: WX9355
Gate: XG16975, Type: not, Level: 27, Fanout: WX9350, Fanin: WX9341
Gate: XG16976, Type: not, Level: 27, Fanout: WX9336, Fanin: WX9327
Gate: XG16977, Type: not, Level: 27, Fanout: WX9322, Fanin: WX9313
Gate: XG16978, Type: not, Level: 27, Fanout: WX9308, Fanin: WX9299
Gate: XG16979, Type: not, Level: 27, Fanout: WX9294, Fanin: WX9285
Gate: XG16980, Type: not, Level: 27, Fanout: WX9280, Fanin: WX9271
Gate: XG16981, Type: not, Level: 27, Fanout: WX9266, Fanin: WX9257
Gate: XG16982, Type: not, Level: 27, Fanout: WX9252, Fanin: WX9243
Gate: XG16983, Type: not, Level: 27, Fanout: WX9238, Fanin: WX9229
Gate: XG16984, Type: not, Level: 27, Fanout: WX9224, Fanin: WX9215
Gate: XG16985, Type: not, Level: 27, Fanout: WX9210, Fanin: WX9201
Gate: XG16986, Type: not, Level: 27, Fanout: WX9196, Fanin: WX9187
Gate: XG16987, Type: not, Level: 27, Fanout: WX9182, Fanin: WX9173
Gate: XG16988, Type: not, Level: 27, Fanout: WX9168, Fanin: WX9159
Gate: XG16989, Type: not, Level: 27, Fanout: WX9154, Fanin: WX9145
Gate: XG16990, Type: not, Level: 27, Fanout: WX9140, Fanin: WX9131
Gate: XG16991, Type: not, Level: 27, Fanout: WX9126, Fanin: WX9117
Gate: XG16992, Type: not, Level: 27, Fanout: WX9112, Fanin: WX9103
Gate: XG16993, Type: not, Level: 27, Fanout: WX9098, Fanin: WX9089
Gate: XG16994, Type: not, Level: 27, Fanout: WX8239, Fanin: WX8230
Gate: XG16995, Type: not, Level: 27, Fanout: WX8225, Fanin: WX8216
Gate: XG16996, Type: not, Level: 27, Fanout: WX8211, Fanin: WX8202
Gate: XG16997, Type: not, Level: 27, Fanout: WX8197, Fanin: WX8188
Gate: XG16998, Type: not, Level: 27, Fanout: WX8183, Fanin: WX8174
Gate: XG16999, Type: not, Level: 27, Fanout: WX8169, Fanin: WX8160
Gate: XG17000, Type: not, Level: 27, Fanout: WX8155, Fanin: WX8146
Gate: XG17001, Type: not, Level: 27, Fanout: WX8141, Fanin: WX8132
Gate: XG17002, Type: not, Level: 27, Fanout: WX8127, Fanin: WX8118
Gate: XG17003, Type: not, Level: 27, Fanout: WX8113, Fanin: WX8104
Gate: XG17004, Type: not, Level: 27, Fanout: WX8099, Fanin: WX8090
Gate: XG17005, Type: not, Level: 27, Fanout: WX8085, Fanin: WX8076
Gate: XG17006, Type: not, Level: 27, Fanout: WX8071, Fanin: WX8062
Gate: XG17007, Type: not, Level: 27, Fanout: WX8057, Fanin: WX8048
Gate: XG17008, Type: not, Level: 27, Fanout: WX8043, Fanin: WX8034
Gate: XG17009, Type: not, Level: 27, Fanout: WX8029, Fanin: WX8020
Gate: XG17010, Type: not, Level: 27, Fanout: WX8015, Fanin: WX8006
Gate: XG17011, Type: not, Level: 27, Fanout: WX8001, Fanin: WX7992
Gate: XG17012, Type: not, Level: 27, Fanout: WX7987, Fanin: WX7978
Gate: XG17013, Type: not, Level: 27, Fanout: WX7973, Fanin: WX7964
Gate: XG17014, Type: not, Level: 27, Fanout: WX7959, Fanin: WX7950
Gate: XG17015, Type: not, Level: 27, Fanout: WX7945, Fanin: WX7936
Gate: XG17016, Type: not, Level: 27, Fanout: WX7931, Fanin: WX7922
Gate: XG17017, Type: not, Level: 27, Fanout: WX7917, Fanin: WX7908
Gate: XG17018, Type: not, Level: 27, Fanout: WX7903, Fanin: WX7894
Gate: XG17019, Type: not, Level: 27, Fanout: WX7889, Fanin: WX7880
Gate: XG17020, Type: not, Level: 27, Fanout: WX7875, Fanin: WX7866
Gate: XG17021, Type: not, Level: 27, Fanout: WX7861, Fanin: WX7852
Gate: XG17022, Type: not, Level: 27, Fanout: WX7847, Fanin: WX7838
Gate: XG17023, Type: not, Level: 27, Fanout: WX7833, Fanin: WX7824
Gate: XG17024, Type: not, Level: 27, Fanout: WX7819, Fanin: WX7810
Gate: XG17025, Type: not, Level: 27, Fanout: WX7805, Fanin: WX7796
Gate: XG17026, Type: not, Level: 27, Fanout: WX6946, Fanin: WX6937
Gate: XG17027, Type: not, Level: 27, Fanout: WX6932, Fanin: WX6923
Gate: XG17028, Type: not, Level: 27, Fanout: WX6918, Fanin: WX6909
Gate: XG17029, Type: not, Level: 27, Fanout: WX6904, Fanin: WX6895
Gate: XG17030, Type: not, Level: 27, Fanout: WX6890, Fanin: WX6881
Gate: XG17031, Type: not, Level: 27, Fanout: WX6876, Fanin: WX6867
Gate: XG17032, Type: not, Level: 27, Fanout: WX6862, Fanin: WX6853
Gate: XG17033, Type: not, Level: 27, Fanout: WX6848, Fanin: WX6839
Gate: XG17034, Type: not, Level: 27, Fanout: WX6834, Fanin: WX6825
Gate: XG17035, Type: not, Level: 27, Fanout: WX6820, Fanin: WX6811
Gate: XG17036, Type: not, Level: 27, Fanout: WX6806, Fanin: WX6797
Gate: XG17037, Type: not, Level: 27, Fanout: WX6792, Fanin: WX6783
Gate: XG17038, Type: not, Level: 27, Fanout: WX6778, Fanin: WX6769
Gate: XG17039, Type: not, Level: 27, Fanout: WX6764, Fanin: WX6755
Gate: XG17040, Type: not, Level: 27, Fanout: WX6750, Fanin: WX6741
Gate: XG17041, Type: not, Level: 27, Fanout: WX6736, Fanin: WX6727
Gate: XG17042, Type: not, Level: 27, Fanout: WX6722, Fanin: WX6713
Gate: XG17043, Type: not, Level: 27, Fanout: WX6708, Fanin: WX6699
Gate: XG17044, Type: not, Level: 27, Fanout: WX6694, Fanin: WX6685
Gate: XG17045, Type: not, Level: 27, Fanout: WX6680, Fanin: WX6671
Gate: XG17046, Type: not, Level: 27, Fanout: WX6666, Fanin: WX6657
Gate: XG17047, Type: not, Level: 27, Fanout: WX6652, Fanin: WX6643
Gate: XG17048, Type: not, Level: 27, Fanout: WX6638, Fanin: WX6629
Gate: XG17049, Type: not, Level: 27, Fanout: WX6624, Fanin: WX6615
Gate: XG17050, Type: not, Level: 27, Fanout: WX6610, Fanin: WX6601
Gate: XG17051, Type: not, Level: 27, Fanout: WX6596, Fanin: WX6587
Gate: XG17052, Type: not, Level: 27, Fanout: WX6582, Fanin: WX6573
Gate: XG17053, Type: not, Level: 27, Fanout: WX6568, Fanin: WX6559
Gate: XG17054, Type: not, Level: 27, Fanout: WX6554, Fanin: WX6545
Gate: XG17055, Type: not, Level: 27, Fanout: WX6540, Fanin: WX6531
Gate: XG17056, Type: not, Level: 27, Fanout: WX6526, Fanin: WX6517
Gate: XG17057, Type: not, Level: 27, Fanout: WX6512, Fanin: WX6503
Gate: XG17058, Type: not, Level: 27, Fanout: WX5653, Fanin: WX5644
Gate: XG17059, Type: not, Level: 27, Fanout: WX5639, Fanin: WX5630
Gate: XG17060, Type: not, Level: 27, Fanout: WX5625, Fanin: WX5616
Gate: XG17061, Type: not, Level: 27, Fanout: WX5611, Fanin: WX5602
Gate: XG17062, Type: not, Level: 27, Fanout: WX5597, Fanin: WX5588
Gate: XG17063, Type: not, Level: 27, Fanout: WX5583, Fanin: WX5574
Gate: XG17064, Type: not, Level: 27, Fanout: WX5569, Fanin: WX5560
Gate: XG17065, Type: not, Level: 27, Fanout: WX5555, Fanin: WX5546
Gate: XG17066, Type: not, Level: 27, Fanout: WX5541, Fanin: WX5532
Gate: XG17067, Type: not, Level: 27, Fanout: WX5527, Fanin: WX5518
Gate: XG17068, Type: not, Level: 27, Fanout: WX5513, Fanin: WX5504
Gate: XG17069, Type: not, Level: 27, Fanout: WX5499, Fanin: WX5490
Gate: XG17070, Type: not, Level: 27, Fanout: WX5485, Fanin: WX5476
Gate: XG17071, Type: not, Level: 27, Fanout: WX5471, Fanin: WX5462
Gate: XG17072, Type: not, Level: 27, Fanout: WX5457, Fanin: WX5448
Gate: XG17073, Type: not, Level: 27, Fanout: WX5443, Fanin: WX5434
Gate: XG17074, Type: not, Level: 27, Fanout: WX5429, Fanin: WX5420
Gate: XG17075, Type: not, Level: 27, Fanout: WX5415, Fanin: WX5406
Gate: XG17076, Type: not, Level: 27, Fanout: WX5401, Fanin: WX5392
Gate: XG17077, Type: not, Level: 27, Fanout: WX5387, Fanin: WX5378
Gate: XG17078, Type: not, Level: 27, Fanout: WX5373, Fanin: WX5364
Gate: XG17079, Type: not, Level: 27, Fanout: WX5359, Fanin: WX5350
Gate: XG17080, Type: not, Level: 27, Fanout: WX5345, Fanin: WX5336
Gate: XG17081, Type: not, Level: 27, Fanout: WX5331, Fanin: WX5322
Gate: XG17082, Type: not, Level: 27, Fanout: WX5317, Fanin: WX5308
Gate: XG17083, Type: not, Level: 27, Fanout: WX5303, Fanin: WX5294
Gate: XG17084, Type: not, Level: 27, Fanout: WX5289, Fanin: WX5280
Gate: XG17085, Type: not, Level: 27, Fanout: WX5275, Fanin: WX5266
Gate: XG17086, Type: not, Level: 27, Fanout: WX5261, Fanin: WX5252
Gate: XG17087, Type: not, Level: 27, Fanout: WX5247, Fanin: WX5238
Gate: XG17088, Type: not, Level: 27, Fanout: WX5233, Fanin: WX5224
Gate: XG17089, Type: not, Level: 27, Fanout: WX5219, Fanin: WX5210
Gate: XG17090, Type: not, Level: 27, Fanout: WX4360, Fanin: WX4351
Gate: XG17091, Type: not, Level: 27, Fanout: WX4346, Fanin: WX4337
Gate: XG17092, Type: not, Level: 27, Fanout: WX4332, Fanin: WX4323
Gate: XG17093, Type: not, Level: 27, Fanout: WX4318, Fanin: WX4309
Gate: XG17094, Type: not, Level: 27, Fanout: WX4304, Fanin: WX4295
Gate: XG17095, Type: not, Level: 27, Fanout: WX4290, Fanin: WX4281
Gate: XG17096, Type: not, Level: 27, Fanout: WX4276, Fanin: WX4267
Gate: XG17097, Type: not, Level: 27, Fanout: WX4262, Fanin: WX4253
Gate: XG17098, Type: not, Level: 27, Fanout: WX4248, Fanin: WX4239
Gate: XG17099, Type: not, Level: 27, Fanout: WX4234, Fanin: WX4225
Gate: XG17100, Type: not, Level: 27, Fanout: WX4220, Fanin: WX4211
Gate: XG17101, Type: not, Level: 27, Fanout: WX4206, Fanin: WX4197
Gate: XG17102, Type: not, Level: 27, Fanout: WX4192, Fanin: WX4183
Gate: XG17103, Type: not, Level: 27, Fanout: WX4178, Fanin: WX4169
Gate: XG17104, Type: not, Level: 27, Fanout: WX4164, Fanin: WX4155
Gate: XG17105, Type: not, Level: 27, Fanout: WX4150, Fanin: WX4141
Gate: XG17106, Type: not, Level: 27, Fanout: WX4136, Fanin: WX4127
Gate: XG17107, Type: not, Level: 27, Fanout: WX4122, Fanin: WX4113
Gate: XG17108, Type: not, Level: 27, Fanout: WX4108, Fanin: WX4099
Gate: XG17109, Type: not, Level: 27, Fanout: WX4094, Fanin: WX4085
Gate: XG17110, Type: not, Level: 27, Fanout: WX4080, Fanin: WX4071
Gate: XG17111, Type: not, Level: 27, Fanout: WX4066, Fanin: WX4057
Gate: XG17112, Type: not, Level: 27, Fanout: WX4052, Fanin: WX4043
Gate: XG17113, Type: not, Level: 27, Fanout: WX4038, Fanin: WX4029
Gate: XG17114, Type: not, Level: 27, Fanout: WX4024, Fanin: WX4015
Gate: XG17115, Type: not, Level: 27, Fanout: WX4010, Fanin: WX4001
Gate: XG17116, Type: not, Level: 27, Fanout: WX3996, Fanin: WX3987
Gate: XG17117, Type: not, Level: 27, Fanout: WX3982, Fanin: WX3973
Gate: XG17118, Type: not, Level: 27, Fanout: WX3968, Fanin: WX3959
Gate: XG17119, Type: not, Level: 27, Fanout: WX3954, Fanin: WX3945
Gate: XG17120, Type: not, Level: 27, Fanout: WX3940, Fanin: WX3931
Gate: XG17121, Type: not, Level: 27, Fanout: WX3926, Fanin: WX3917
Gate: XG17122, Type: not, Level: 27, Fanout: WX3067, Fanin: WX3058
Gate: XG17123, Type: not, Level: 27, Fanout: WX3053, Fanin: WX3044
Gate: XG17124, Type: not, Level: 27, Fanout: WX3039, Fanin: WX3030
Gate: XG17125, Type: not, Level: 27, Fanout: WX3025, Fanin: WX3016
Gate: XG17126, Type: not, Level: 27, Fanout: WX3011, Fanin: WX3002
Gate: XG17127, Type: not, Level: 27, Fanout: WX2997, Fanin: WX2988
Gate: XG17128, Type: not, Level: 27, Fanout: WX2983, Fanin: WX2974
Gate: XG17129, Type: not, Level: 27, Fanout: WX2969, Fanin: WX2960
Gate: XG17130, Type: not, Level: 27, Fanout: WX2955, Fanin: WX2946
Gate: XG17131, Type: not, Level: 27, Fanout: WX2941, Fanin: WX2932
Gate: XG17132, Type: not, Level: 27, Fanout: WX2927, Fanin: WX2918
Gate: XG17133, Type: not, Level: 27, Fanout: WX2913, Fanin: WX2904
Gate: XG17134, Type: not, Level: 27, Fanout: WX2899, Fanin: WX2890
Gate: XG17135, Type: not, Level: 27, Fanout: WX2885, Fanin: WX2876
Gate: XG17136, Type: not, Level: 27, Fanout: WX2871, Fanin: WX2862
Gate: XG17137, Type: not, Level: 27, Fanout: WX2857, Fanin: WX2848
Gate: XG17138, Type: not, Level: 27, Fanout: WX2843, Fanin: WX2834
Gate: XG17139, Type: not, Level: 27, Fanout: WX2829, Fanin: WX2820
Gate: XG17140, Type: not, Level: 27, Fanout: WX2815, Fanin: WX2806
Gate: XG17141, Type: not, Level: 27, Fanout: WX2801, Fanin: WX2792
Gate: XG17142, Type: not, Level: 27, Fanout: WX2787, Fanin: WX2778
Gate: XG17143, Type: not, Level: 27, Fanout: WX2773, Fanin: WX2764
Gate: XG17144, Type: not, Level: 27, Fanout: WX2759, Fanin: WX2750
Gate: XG17145, Type: not, Level: 27, Fanout: WX2745, Fanin: WX2736
Gate: XG17146, Type: not, Level: 27, Fanout: WX2731, Fanin: WX2722
Gate: XG17147, Type: not, Level: 27, Fanout: WX2717, Fanin: WX2708
Gate: XG17148, Type: not, Level: 27, Fanout: WX2703, Fanin: WX2694
Gate: XG17149, Type: not, Level: 27, Fanout: WX2689, Fanin: WX2680
Gate: XG17150, Type: not, Level: 27, Fanout: WX2675, Fanin: WX2666
Gate: XG17151, Type: not, Level: 27, Fanout: WX2661, Fanin: WX2652
Gate: XG17152, Type: not, Level: 27, Fanout: WX2647, Fanin: WX2638
Gate: XG17153, Type: not, Level: 27, Fanout: WX2633, Fanin: WX2624
Gate: XG17154, Type: not, Level: 27, Fanout: WX1774, Fanin: WX1765
Gate: XG17155, Type: not, Level: 27, Fanout: WX1760, Fanin: WX1751
Gate: XG17156, Type: not, Level: 27, Fanout: WX1746, Fanin: WX1737
Gate: XG17157, Type: not, Level: 27, Fanout: WX1732, Fanin: WX1723
Gate: XG17158, Type: not, Level: 27, Fanout: WX1718, Fanin: WX1709
Gate: XG17159, Type: not, Level: 27, Fanout: WX1704, Fanin: WX1695
Gate: XG17160, Type: not, Level: 27, Fanout: WX1690, Fanin: WX1681
Gate: XG17161, Type: not, Level: 27, Fanout: WX1676, Fanin: WX1667
Gate: XG17162, Type: not, Level: 27, Fanout: WX1662, Fanin: WX1653
Gate: XG17163, Type: not, Level: 27, Fanout: WX1648, Fanin: WX1639
Gate: XG17164, Type: not, Level: 27, Fanout: WX1634, Fanin: WX1625
Gate: XG17165, Type: not, Level: 27, Fanout: WX1620, Fanin: WX1611
Gate: XG17166, Type: not, Level: 27, Fanout: WX1606, Fanin: WX1597
Gate: XG17167, Type: not, Level: 27, Fanout: WX1592, Fanin: WX1583
Gate: XG17168, Type: not, Level: 27, Fanout: WX1578, Fanin: WX1569
Gate: XG17169, Type: not, Level: 27, Fanout: WX1564, Fanin: WX1555
Gate: XG17170, Type: not, Level: 27, Fanout: WX1550, Fanin: WX1541
Gate: XG17171, Type: not, Level: 27, Fanout: WX1536, Fanin: WX1527
Gate: XG17172, Type: not, Level: 27, Fanout: WX1522, Fanin: WX1513
Gate: XG17173, Type: not, Level: 27, Fanout: WX1508, Fanin: WX1499
Gate: XG17174, Type: not, Level: 27, Fanout: WX1494, Fanin: WX1485
Gate: XG17175, Type: not, Level: 27, Fanout: WX1480, Fanin: WX1471
Gate: XG17176, Type: not, Level: 27, Fanout: WX1466, Fanin: WX1457
Gate: XG17177, Type: not, Level: 27, Fanout: WX1452, Fanin: WX1443
Gate: XG17178, Type: not, Level: 27, Fanout: WX1438, Fanin: WX1429
Gate: XG17179, Type: not, Level: 27, Fanout: WX1424, Fanin: WX1415
Gate: XG17180, Type: not, Level: 27, Fanout: WX1410, Fanin: WX1401
Gate: XG17181, Type: not, Level: 27, Fanout: WX1396, Fanin: WX1387
Gate: XG17182, Type: not, Level: 27, Fanout: WX1382, Fanin: WX1373
Gate: XG17183, Type: not, Level: 27, Fanout: WX1368, Fanin: WX1359
Gate: XG17184, Type: not, Level: 27, Fanout: WX1354, Fanin: WX1345
Gate: XG17185, Type: not, Level: 27, Fanout: WX1340, Fanin: WX1331
